gene_id	FPKM
ENSG00000242268.2	0.48043000561
ENSG00000270112.3	0.0117637392308
ENSG00000167578.15	2.00803074555
ENSG00000273842.1	0.0
ENSG00000078237.5	4.86525243368
ENSG00000146083.10	10.8549619704
ENSG00000225275.4	0.0
ENSG00000158486.12	0.23874152292
ENSG00000198242.12	179.768065657
ENSG00000259883.1	0.0780739995383
ENSG00000231981.3	0.0825720900467
ENSG00000269475.2	0.0
ENSG00000201788.1	0.0
ENSG00000134108.11	29.3456497538
ENSG00000263089.1	0.028121959189
ENSG00000172137.17	49.8620996323
ENSG00000167700.7	26.2177030134
ENSG00000234943.2	0.0
ENSG00000240423.1	0.0
ENSG00000060642.9	5.36332825687
ENSG00000271616.1	0.0
ENSG00000234881.1	0.0
ENSG00000236040.1	0.0
ENSG00000231105.1	0.186161924676
ENSG00000243044.1	0.0
ENSG00000182141.8	0.817823569821
ENSG00000269416.4	0.529628809368
ENSG00000264981.1	0.0
ENSG00000275265.1	0.0440989403986
ENSG00000185105.4	0.0326525921584
ENSG00000233540.1	0.0
ENSG00000102174.8	0.103719547319
ENSG00000271647.1	0.0
ENSG00000166391.13	0.59627861788
ENSG00000270469.1	0.0742232474032
ENSG00000070087.12	14.226330992
ENSG00000262950.1	0.0297700562038
ENSG00000255420.1	0.0
ENSG00000280038.1	0.0
ENSG00000266261.1	0.0702802727893
ENSG00000153561.11	10.4866554359
ENSG00000269148.1	0.183841786871
ENSG00000274458.1	0.0
ENSG00000273406.1	0.0
ENSG00000179262.8	62.7595087673
ENSG00000214198.6	0.018991971492
ENSG00000278099.1	0.0
ENSG00000166368.2	0.0
ENSG00000206072.11	0.0
ENSG00000234900.1	0.0
ENSG00000258630.1	0.0
ENSG00000127511.8	6.52221670451
ENSG00000220993.1	0.0
ENSG00000225269.2	0.206974396484
ENSG00000214062.5	0.0277141130958
ENSG00000095587.8	0.046771603453
ENSG00000274219.1	0.0
ENSG00000230100.1	0.0
ENSG00000064601.15	29.9227802523
ENSG00000227766.1	1.57610412361
ENSG00000008517.15	35.4905084121
ENSG00000215246.5	0.0576249795558
ENSG00000266644.1	0.0
ENSG00000236893.1	0.0
ENSG00000254465.1	0.0
ENSG00000088179.7	1.54432822233
ENSG00000070081.14	5.04358037017
ENSG00000275479.1	1.63319912988
ENSG00000166634.5	0.0
ENSG00000261789.1	0.0120728146097
ENSG00000254092.1	0.0
ENSG00000197421.8	0.0
ENSG00000161558.9	2.4993172773
ENSG00000276644.3	0.774452350959
ENSG00000260900.1	0.0
ENSG00000278732.1	0.0
ENSG00000196167.8	0.303284365091
ENSG00000268465.1	0.0
ENSG00000264438.2	0.152007711222
ENSG00000204113.6	0.0
ENSG00000207000.1	0.0
ENSG00000254131.1	0.0477738520984
ENSG00000118972.1	0.00664844860217
ENSG00000264104.1	0.0
ENSG00000179833.4	4.92830611335
ENSG00000264576.1	0.0
ENSG00000064225.11	0.695638342578
ENSG00000267108.1	0.477738520984
ENSG00000221372.1	0.0
ENSGR0000264510.4	0.0
ENSG00000057294.12	13.1478144998
ENSG00000227535.2	0.0789961333911
ENSG00000252628.2	0.0
ENSG00000166007.11	0.0
ENSG00000273055.1	1.2520571158
ENSG00000242041.1	0.0
ENSG00000278923.1	0.0
ENSG00000167768.4	0.0241941533939
ENSG00000280159.1	0.0
ENSG00000235240.1	0.0
ENSG00000264172.1	0.0
ENSG00000199903.1	0.0
ENSG00000200058.1	0.0
ENSG00000275358.1	0.0
ENSG00000218358.2	0.0952453380443
ENSG00000266460.1	0.0
ENSG00000260371.1	0.0
ENSG00000264091.1	0.61738516558
ENSG00000238921.2	0.0
ENSG00000274815.1	0.0
